"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IBPFAHIO_00877",1991.65971500432,-1.18186830986034,0.0742858062700355,-15.9097460094078,5.42330611200511e-57,2.18357456321533e-56
"IBPFAHIO_00371",1251.8684088377,1.43020561704787,0.0898985041031837,15.9091147435146,5.47826291963563e-57,2.20265516009107e-56
"IBPFAHIO_01823",6533.89007422852,-0.867500852058894,0.0546158796568217,-15.8836744461469,8.22176601605812e-57,3.30118081003382e-56
"IBPFAHIO_00606",2924.76045669545,1.04916597403751,0.0660849366428104,15.8760229991331,9.28840582358254e-57,3.7243180926238e-56
"IBPFAHIO_02834",2981.53124693512,-1.12458395334588,0.0708647725702426,-15.8694357232455,1.0316419571672e-56,4.13082494816192e-56
"IBPFAHIO_02833",4411.03157646273,-1.11857695992643,0.0704969914369684,-15.8670169765549,1.07216945709084e-56,4.2872050681201e-56
"IBPFAHIO_02669",1355.54954607384,1.16419171506922,0.0734036741628808,15.8601286426877,1.1964855491103e-56,4.77773584836773e-56
"IBPFAHIO_00474",622.260221066171,-1.52752294428742,0.0964372689689441,-15.8395500061219,1.66004522702449e-56,6.61971459707985e-56
"IBPFAHIO_00654",8951.01477742896,-1.04780510766956,0.0662135462420115,-15.8246335853968,2.10420512108772e-56,8.37939959984454e-56
"IBPFAHIO_01062",428.28279266154,-1.77208872899378,0.112030039373329,-15.8179782753487,2.33883007544974e-56,9.30100320988276e-56
"IBPFAHIO_00734",1898.36230364442,1.3653616458585,0.0863886484699745,15.8048733258403,2.87968553646552e-56,1.14362409231257e-55
"IBPFAHIO_01276",283.312133182562,-2.05887296357607,0.130293720048452,-15.8017820261057,3.02444618922227e-56,1.19947722845041e-55
"IBPFAHIO_00886",4453.20371624632,-1.13020997755649,0.0715311033556988,-15.8002592513686,3.0983973897918e-56,1.22713398662366e-55
"IBPFAHIO_00249",5259.32745708576,0.991687458909273,0.0627737485577976,15.7978053197858,3.22137682129909e-56,1.27410705527197e-55
"IBPFAHIO_00526",318.808242766808,-2.25774576633325,0.142977218989548,-15.7909475529685,3.59144195357139e-56,1.41854647582718e-55
"IBPFAHIO_00383",573.173197841884,-1.57040911944654,0.0995652112396697,-15.7726689864225,4.79786822186183e-56,1.89249246528994e-55
"IBPFAHIO_01465",5707.49060447005,-1.08347007946606,0.0687506104186397,-15.7594248671908,5.91689914020602e-56,2.33072982369955e-55
"IBPFAHIO_00486",588.360223343845,-1.60813937774865,0.102081290080194,-15.7535173829143,6.49651309655528e-56,2.55558778703681e-55
"IBPFAHIO_00809",6053.34222057678,0.946478245734472,0.0601356951444261,15.7390422354202,8.1670462980542e-56,3.20840374812899e-55
"IBPFAHIO_01652",2028.37961241237,-1.21895543714685,0.0775233451652916,-15.723720829485,1.04030644168006e-55,4.0813100427637e-55
"IBPFAHIO_02378",13831.5486832804,-0.887370546077777,0.0564455395550639,-15.7208267131919,1.0889348659279e-55,4.26633835089654e-55
"IBPFAHIO_00948",125.396710188683,3.88698000463271,0.247531610585944,15.7029641403442,1.44337303613705e-55,5.64739100563838e-55
"IBPFAHIO_01273",222.160270007051,-2.52704848165242,0.161421667128178,-15.6549521920487,3.07344124536572e-55,1.20091106916236e-54
"IBPFAHIO_00728",3533.87524075303,-0.997699865383033,0.0637778644793736,-15.6433564141317,3.68767814656663e-55,1.43898540008786e-54
"IBPFAHIO_02535",4761.32340888471,1.06341866841629,0.0679920649329102,15.6403349341661,3.86688848086241e-55,1.50689589930261e-54
"IBPFAHIO_01903",535.710734718715,1.57905879565505,0.100995446507477,15.6349503889579,4.2080246755558e-55,1.63764168857526e-54
"IBPFAHIO_00862",2537.70732186443,-0.990983711895001,0.0633846232930473,-15.6344498146399,4.24122197277337e-55,1.64835743160791e-54
"IBPFAHIO_01789",1339.90873519704,1.10931365211323,0.0712187239813472,15.5761517491351,1.0573131266301e-54,4.10378468216028e-54
"IBPFAHIO_01302",547.852996444508,1.55131973410748,0.0997598512353748,15.5505417750401,1.57765572674946e-54,6.1152540886387e-54
"IBPFAHIO_00659",6726.87846262172,-1.07893512049561,0.0694933428983892,-15.5257334803017,2.32332273118042e-54,8.99360700859866e-54
"IBPFAHIO_00194",131.98800929838,3.9027182687558,0.251606956385549,15.5111699804336,2.91518175420962e-54,1.12697132622898e-53
"IBPFAHIO_00032",349.758059053887,1.76191772945565,0.113900663689281,15.4688978306758,5.62620927252098e-54,2.17213464088973e-53
"IBPFAHIO_01924",2947.84920776431,1.01176327810794,0.0654366551067508,15.4617205976893,6.28958014060044e-54,2.4250288462633e-53
"IBPFAHIO_01569",5840.82603616982,-0.887134117334149,0.0574508951905366,-15.4416065126915,8.59328815886071e-54,3.30887061249253e-53
"IBPFAHIO_02827",368.718022006886,-1.77123378257601,0.114760299871341,-15.4342031570305,9.63834454973797e-54,3.70637001113438e-53
"IBPFAHIO_02395",218.518916571415,2.39803512780109,0.155398504676837,15.431519967248,1.00475728211441e-53,3.85863911376654e-53
"IBPFAHIO_00909",2784.55763892983,-0.95463380631934,0.0618770292171957,-15.4279191874009,1.06240634423466e-53,4.07465727018064e-53
"IBPFAHIO_02249",3772.01680564929,0.900976181706735,0.0587141327113261,15.345133106819,3.81775510856118e-53,1.46230067381863e-52
"IBPFAHIO_00943",147.18180195866,5.77267383498842,0.376402807493413,15.3364260841477,4.36578471430795e-53,1.6700130490605e-52
"IBPFAHIO_01337",628.833909311562,-1.43657682439813,0.0937872659544703,-15.3173974076132,5.85139422623353e-53,2.23535545834197e-52
"IBPFAHIO_01272",1302.85634790982,1.09962410289745,0.0718586395772008,15.3026011815333,7.34609250109399e-53,2.80268352171489e-52
"IBPFAHIO_00164",3368.99926941724,0.926162850739386,0.0605458904686404,15.2968738847617,8.02182445499789e-53,3.05648311367786e-52
"IBPFAHIO_02107",8389.90181617119,0.869594017886917,0.0568927155116879,15.2848042155462,9.65527097704404e-53,3.67405147897715e-52
"IBPFAHIO_01052",3341.38879348537,-0.935634087353519,0.061239103725958,-15.2783765670451,1.06562413142545e-52,4.04964993026042e-52
"IBPFAHIO_01766",162.774302013513,-3.13497935789829,0.205262172744129,-15.2730496612555,1.15636185152979e-52,4.38874752255962e-52
"IBPFAHIO_00150",268.98294959943,2.05514828241512,0.134595236897491,15.2691011196803,1.22854876845313e-52,4.65664774084252e-52
"IBPFAHIO_02136",1123.04748219106,-1.4074608286356,0.0922371446668515,-15.2591543647536,1.43090671941553e-52,5.41660527986815e-52
"IBPFAHIO_00339",336.009123327006,-2.13952280248405,0.140248666128495,-15.2552096326095,1.52006057065602e-52,5.74661859893463e-52
"IBPFAHIO_01748",1412.82378319895,1.12036640992291,0.0735097834654326,15.2410516955169,1.88806584126863e-52,7.1286117560739e-52
"IBPFAHIO_02552",6878.31125693525,0.874003504217467,0.0573953223165291,15.2277828391211,2.31303349832602e-52,8.7218141368226e-52
"IBPFAHIO_01449",835.959167062473,-1.40681335059437,0.092445851763492,-15.2177012138249,2.69847426029595e-52,1.01620421367678e-51
"IBPFAHIO_00475",8339.91041684116,-0.915635771939834,0.0602953243337026,-15.1858503467413,4.38835183059678e-52,1.65045118590016e-51
"IBPFAHIO_02406",225.904656276614,2.30982196326231,0.152210584614435,15.1751730611463,5.16413573370598e-52,1.93971601558943e-51
"IBPFAHIO_00664",297.830650835594,-1.97942283164809,0.130537810944107,-15.1635975609828,6.16006648047174e-52,2.31081875317696e-51
"IBPFAHIO_03097",1000.65316219128,1.1478426536237,0.075718068454254,15.1594286153401,6.56378698522907e-52,2.45909702882907e-51
"IBPFAHIO_00213",1460.08805401109,-1.17606416469783,0.0775905427244796,-15.1573132936313,6.77860216901828e-52,2.53631245681391e-51
"IBPFAHIO_03022",914.853691636121,1.46102611938455,0.0963935131434774,15.156892530827,6.82215892445147e-52,2.54933307176871e-51
"IBPFAHIO_01209",1623.73522558908,-1.12775001357708,0.0744613954563315,-15.1454321620719,8.12189773566322e-52,3.03113388570713e-51
"IBPFAHIO_00963",131.170020254956,3.23444654035212,0.213619588869128,15.1411514153492,8.66826542315425e-52,3.2308989304484e-51
"IBPFAHIO_01261",1478.57613156436,-1.1400358252626,0.0753373187119054,-15.1324183652217,9.89897303644888e-52,3.68489904208474e-51
"IBPFAHIO_01164",3448.18919202858,-1.15972940016013,0.0768624451002553,-15.0883750659693,1.93140444341152e-51,7.18048318616976e-51
"IBPFAHIO_02587",2259.53483937516,-1.04199135520368,0.0692132717082007,-15.0547912197628,3.21111506356694e-51,1.19229029975043e-50
"IBPFAHIO_01629",1120.12494154305,1.11922475750606,0.0743548757347894,15.0524729743096,3.32566259782402e-51,1.23324889455614e-50
"IBPFAHIO_01890",6346.23819510855,0.874106287806647,0.0582600932339514,15.0035168034585,6.9630072286069e-51,2.57879313517489e-50
"IBPFAHIO_00573",7313.58325048863,-1.06906929312886,0.0713576963585859,-14.9818358451005,9.65137660974574e-51,3.56990563036466e-50
"IBPFAHIO_00217",512.6690662777,-1.47214561399304,0.0984161115003838,-14.9583802037058,1.37328008740822e-50,5.0731197137631e-50
"IBPFAHIO_00866",13342.3061443151,1.02447546668509,0.0685742510297101,14.9396522937046,1.81921984042333e-50,6.71197586244906e-50
"IBPFAHIO_02498",1828.59504499752,0.99823504402108,0.0668927552159557,14.9229171499722,2.33823394595304e-50,8.61594812236619e-50
"IBPFAHIO_00851",16382.9344360173,-1.07928264291983,0.0724172723295398,-14.9036632864116,3.11994094133723e-50,1.14818559800666e-49
"IBPFAHIO_01912",1321.16690794869,1.1716566964327,0.0787060909292493,14.8864806090538,4.03454970164385e-50,1.48290078049056e-49
"IBPFAHIO_00894",660.33505858655,-1.40898059628524,0.0947881765581402,-14.8645184182968,5.60162426769267e-50,2.05628351112905e-49
"IBPFAHIO_01467",46868.3593368799,0.949962707873204,0.0640060758907261,14.8417582964314,7.86666805897275e-50,2.88411470021029e-49
"IBPFAHIO_01666",591.116637274725,1.61006868031923,0.108601294543344,14.8255017317186,1.00228215788907e-49,3.66999164983029e-49
"IBPFAHIO_00498",8488.98526837538,-1.23895888789484,0.0836048848144485,-14.819216492488,1.10060705231271e-49,4.0249587051285e-49
"IBPFAHIO_01236",1204.42282936485,1.39156181838603,0.0940116562310555,14.8020136456903,1.42162104303994e-49,5.19239505180587e-49
"IBPFAHIO_01728",1031.49398741072,-1.20497811663726,0.0814257756190742,-14.7984849696045,1.49819249346966e-49,5.46521096302026e-49
"IBPFAHIO_02369",1321.45352273519,-1.14386105216116,0.0775368955023747,-14.7524742221092,2.96588757504801e-49,1.08056304517707e-48
"IBPFAHIO_00666",1520.42426755574,-1.03293875357475,0.0700742034559312,-14.7406420998328,3.53408550136704e-49,1.28596536180993e-48
"IBPFAHIO_00162",14261.7753791438,-0.834368196575682,0.0566174116822467,-14.7369540885832,3.73242961513137e-49,1.35644227336422e-48
"IBPFAHIO_02159",113.893208538411,3.93221402117018,0.267521895627966,14.6986623728122,6.57456072013241e-49,2.38635240103559e-48
"IBPFAHIO_00462",9047.689543584,-0.793455435385547,0.0539966404803476,-14.6945333696146,6.98781886552107e-49,2.53319311550832e-48
"IBPFAHIO_01866",815.474370217234,-1.26166284932301,0.0859049634090116,-14.6867282081941,7.84093199698588e-49,2.83892450786392e-48
"IBPFAHIO_01098",1905.162468451,-1.01250351029417,0.0689648543694709,-14.68144201204,8.47683703771752e-49,3.0653506356268e-48
"IBPFAHIO_03047",594.36164503924,1.76509945600201,0.12025681711796,14.6777496553116,8.95121199540192e-49,3.23287569709863e-48
"IBPFAHIO_01567",908.602817111487,-1.219309568705,0.0831110144849597,-14.6708541131532,9.90898427824133e-49,3.57435603890465e-48
"IBPFAHIO_00907",2925.90353408846,-0.909055961993994,0.0620113252235101,-14.6595151565854,1.17106174000886e-48,4.21901079847252e-48
"IBPFAHIO_02781",181.610000384742,2.33186940076041,0.159081040030138,14.6583741237713,1.19090589612341e-48,4.28520032585322e-48
"IBPFAHIO_02279",4321.01211238609,0.857902274545342,0.058615471293834,14.6361064000451,1.65265219642187e-48,5.93934635035068e-48
"IBPFAHIO_00658",3895.6082311926,-1.08971785499142,0.0744855252582734,-14.6299277774158,1.80979153280003e-48,6.49605814054363e-48
"IBPFAHIO_00507",706.185002940907,-1.35368985633513,0.0926810187039185,-14.605901782971,2.57551668117564e-48,9.23316386564321e-48
"IBPFAHIO_01393",5691.38079548159,-0.826815899561344,0.0566380180648768,-14.5982491586174,2.88150762681724e-48,1.03174276773247e-47
"IBPFAHIO_02980",457.559418984818,-1.48876112000723,0.102049028587368,-14.5886848764332,3.31526991088929e-48,1.18559591039296e-47
"IBPFAHIO_01791",122.101611866166,-3.41388377736905,0.234168219760902,-14.5787664135415,3.83381748001583e-48,1.36935493059216e-47
"IBPFAHIO_02709",277.48770123531,-1.86985917512627,0.128412580636317,-14.5613394408916,4.94787415889034e-48,1.76510559761394e-47
"IBPFAHIO_02697",592.44754351753,1.38378588280111,0.0950655499833375,14.5561234647425,5.34013527642012e-48,1.90270915418102e-47
"IBPFAHIO_02541",2678.02455670392,0.933619803536633,0.0641773442526112,14.5474982551751,6.05782398542903e-48,2.15578552831099e-47
"IBPFAHIO_01868",201.202420807954,2.37049801138221,0.162996464275079,14.5432480509618,6.44600763308936e-48,2.29112676677938e-47
"IBPFAHIO_00176",128.166186671745,3.21120343038706,0.221138820847619,14.5212107855084,8.89255111866281e-48,3.1568556471253e-47
"IBPFAHIO_01329",1795.78480191374,-1.00837662641181,0.0696517602196717,-14.4774033453215,1.68337326145954e-47,5.9686961804004e-47
"IBPFAHIO_02141",2960.37383262933,0.929067153626336,0.064192870026766,14.4730583511681,1.79318225204234e-47,6.35030843758548e-47
"IBPFAHIO_00446",1419.44512577904,1.65206917095849,0.114173983081739,14.4697515700731,1.8815049780166e-47,6.65499512880478e-47
"IBPFAHIO_01926",7977.18407267845,0.904123635888365,0.062731729108973,14.4125412886003,4.31535044783681e-47,1.52451276136565e-46
"IBPFAHIO_01056",4753.86490793357,-0.981066380717922,0.0680737905885569,-14.4118077197663,4.36143564707853e-47,1.53892595983583e-46
"IBPFAHIO_00938",141.433707150869,6.10412318627389,0.423905681416586,14.399720159153,5.19534485596747e-47,1.8309502270849e-46
"IBPFAHIO_02265",2698.39126824075,0.900177751023734,0.0625218120029124,14.3978192919585,5.34020438046714e-47,1.87745591202172e-46
"IBPFAHIO_02930",381.035379573347,1.71076745747426,0.118820749968206,14.3978846954932,5.33515402786035e-47,1.87745591202172e-46
"IBPFAHIO_01257",1851.12621426926,-1.1642932830785,0.0811856962409925,-14.3411134841093,1.21096792562259e-46,4.25226493544916e-46
"IBPFAHIO_00384",698.50279975872,-1.30557026887085,0.0911914259391994,-14.3168094524733,1.71832765712131e-46,6.02656844563871e-46
"IBPFAHIO_00525",3264.44025759199,-0.957799159531725,0.0670050430170973,-14.2944339172699,2.37025288068023e-46,8.30301580705191e-46
"IBPFAHIO_01432",23762.0466212396,-1.0295064399371,0.0720322468317036,-14.2922994244847,2.44404302460222e-46,8.55121303439552e-46
"IBPFAHIO_02103",6819.74636154262,0.789689143809542,0.0553661920464671,14.263020710306,3.71997220900096e-46,1.29998068432194e-45
"IBPFAHIO_00449",1027.48620573866,1.70050082601629,0.11922732735948,14.2626767174705,3.73835771720779e-46,1.30483924637792e-45
"IBPFAHIO_02551",5629.79230909266,0.825530588599155,0.0579319957479719,14.2499939444613,4.48320119709835e-46,1.56294595026985e-45
"IBPFAHIO_00940",123.149337775784,5.69275563727872,0.400118927133188,14.2276589564676,6.1713329660469e-46,2.14889357226825e-45
"IBPFAHIO_01836",4134.21208964175,0.864250041671611,0.0607675703580696,14.2222247257717,6.66983288930283e-46,2.31969934776112e-45
"IBPFAHIO_00261",726.078984965404,-1.24002907456637,0.087317353081328,-14.2014047701537,8.97941713635846e-46,3.11922234891879e-45
"IBPFAHIO_00856",7442.92162741399,-0.815673258820979,0.057441241517313,-14.2001328187715,9.14389426379235e-46,3.17257165696061e-45
"IBPFAHIO_00651",1220.38818128218,-1.13190163151694,0.0797906210230777,-14.185898254753,1.12022086494498e-45,3.88209873554147e-45
"IBPFAHIO_00187",1461.25933202695,1.06095410488173,0.0749730286078874,14.1511437457139,1.83744302821633e-45,6.3600435851816e-45
"IBPFAHIO_01582",1351.10834047177,1.13986522811468,0.0806460504336481,14.1341729940328,2.33865212760478e-45,8.08529256942699e-45
"IBPFAHIO_01667",852.646180965937,1.33367893099448,0.0945994665357143,14.0981654530893,3.89770964850073e-45,1.34593508740043e-44
"IBPFAHIO_02022",2560.87513782137,0.897463194622632,0.0636728788604395,14.0949052514136,4.08195346684964e-45,1.40788703104257e-44
"IBPFAHIO_02110",2344.87413772904,0.87853266742306,0.0623423948314808,14.0920583785375,4.24991095312973e-45,1.46408174965215e-44
"IBPFAHIO_00382",405.72440507365,-1.57578251454249,0.111843592690718,-14.0891621650604,4.42783595861334e-45,1.52357334226045e-44
"IBPFAHIO_01172",5894.58784181511,-0.884228474391154,0.0628001589677373,-14.0800356070024,5.03843987012327e-45,1.73162909822064e-44
"IBPFAHIO_01411",5045.89800637387,-0.788849375093038,0.0560700083477591,-14.0690076270439,5.88899791960578e-45,2.02156520565713e-44
"IBPFAHIO_02696",1394.45283806484,1.02534213267688,0.0728890136134143,14.0671698222595,6.0440214893703e-45,2.07233763905264e-44
"IBPFAHIO_01723",287.672009377846,-1.784157137174,0.126967234126516,-14.0521068246331,7.47759104900735e-45,2.56085500513652e-44
"IBPFAHIO_00552",570.033378708,-1.36379494440152,0.0971913483414531,-14.0320611625865,9.92252052791745e-45,3.39417829104203e-44
"IBPFAHIO_00400",119.855904234714,-3.2809065918811,0.233965742560919,-14.0230213020474,1.12712139555294e-44,3.85099810147256e-44
"IBPFAHIO_00996",748.543755410047,1.28704292020062,0.0919380222742294,13.9990276967419,1.58017784226322e-44,5.39261160472243e-44
"IBPFAHIO_01210",7540.02128804174,-0.808132828851189,0.0577436726566253,-13.9951754308525,1.66817536688705e-44,5.68625116277308e-44
"IBPFAHIO_02569",559.933018230659,1.34962262673161,0.0964497045381482,13.9930198147761,1.71952628869385e-44,5.85443394899159e-44
"IBPFAHIO_00820",965.556808972153,-1.12691340711046,0.0805691665754149,-13.9869065923083,1.87386888004246e-44,6.37246765163972e-44
"IBPFAHIO_02135",3892.0791834656,-0.830428472990829,0.0594652330688724,-13.9649410274577,2.55116533924476e-44,8.66562695745799e-44
"IBPFAHIO_02100",9740.11857243871,0.749008588595444,0.0537531177570951,13.9342352564578,3.923806554195e-44,1.33125884373679e-43
"IBPFAHIO_01724",228.614890274697,-1.95330304454029,0.14019977861164,-13.9322833736494,4.03254226617076e-44,1.36655768763947e-43
"IBPFAHIO_00868",648.160874575558,-1.24311891631692,0.0893992314048386,-13.9052528392279,5.88585034554856e-44,1.99229190184789e-43
"IBPFAHIO_01437",3037.30683008057,-0.849252480430468,0.0610859248190984,-13.902588574135,6.10913163571544e-44,2.06546831493236e-43
"IBPFAHIO_00051",192.867808518678,2.24811857332063,0.161944413339678,13.88203845356,8.13957247078414e-44,2.74875817429845e-43
"IBPFAHIO_01923",5726.10372571657,0.883516384396377,0.0638446650720444,13.8385311192311,1.49224805212611e-43,5.03352732298852e-43
"IBPFAHIO_00822",781.589251638236,1.22918950396719,0.0889126581365536,13.824685143024,1.80902259597877e-43,6.0949823806646e-43
"IBPFAHIO_01927",1305.25928832912,1.05611820936071,0.0765067525067985,13.8042483147727,2.40265613282115e-43,8.0857017371588e-43
"IBPFAHIO_00994",2408.86194227715,1.07950733823793,0.0782834170555445,13.7897319616488,2.93849690182255e-43,9.87755713765064e-43
"IBPFAHIO_00425",487.659898636557,-1.77806465124349,0.129278319445827,-13.7537729362933,4.83413024577313e-43,1.62308571458427e-42
"IBPFAHIO_00611",594.43162379401,1.26828905303379,0.0923749159954409,13.7297992573696,6.7319777419584e-43,2.25769437866831e-42
"IBPFAHIO_02667",577.493722108939,-1.32123551785485,0.0963070958795109,-13.7189841079607,7.81527527473765e-43,2.61798231585286e-42
"IBPFAHIO_02947",279.503078946599,1.80889663072143,0.131922159091724,13.7118482836817,8.62328303457205e-43,2.88533067972865e-42
"IBPFAHIO_00207",973.823121137249,-1.13935249407599,0.0832288578175174,-13.6893924049044,1.17487560810206e-42,3.9265934502699e-42
"IBPFAHIO_01773",3185.96191992306,0.852555445758408,0.0622820885385441,13.6886136249396,1.18753448576399e-42,3.96434964226946e-42
"IBPFAHIO_00776",1114.13882763956,-1.03681984127361,0.075864471549832,-13.6667378035128,1.60427575495338e-42,5.34942350821223e-42
"IBPFAHIO_02992",125.70937408863,2.75869451976569,0.201971540384711,13.6588279443281,1.78839039065329e-42,5.9565268045672e-42
"IBPFAHIO_02111",3540.21893316987,0.85421553154117,0.0625482706248758,13.6569008704366,1.83634159466129e-42,6.10924615092457e-42
"IBPFAHIO_02830",1086.6076982132,-1.0649424245382,0.0780121175557048,-13.6509872812743,1.99161869523904e-42,6.61826714822013e-42
"IBPFAHIO_00441",888.764966417935,1.31631424833113,0.0965049797479046,13.6398582930091,2.32010982476159e-42,7.7010714935929e-42
"IBPFAHIO_02502",1244.86923615448,1.14069734491947,0.0836660560717654,13.6339323075182,2.51646859926688e-42,8.34332584563313e-42
"IBPFAHIO_01849",2564.63111284501,0.913844326322485,0.067082218330524,13.6227505450079,2.93309247553624e-42,9.71357473980204e-42
"IBPFAHIO_01618",319.71713651743,1.71056093509817,0.125650981061753,13.6135899667786,3.32501185617211e-42,1.09989880833148e-41
"IBPFAHIO_01549",3660.74768720752,0.97201769413698,0.0714202715637165,13.6098291543152,3.50061166357312e-42,1.15667202640878e-41
"IBPFAHIO_00370",3117.43135376983,1.13569096013128,0.0834682991858432,13.6062549639673,3.67603724568696e-42,1.21325900478398e-41
"IBPFAHIO_02353",818.10254914216,1.11614368625345,0.0820593201169238,13.6016687033611,3.91400140936268e-42,1.29033500596317e-41
"IBPFAHIO_01858",219.372516727035,-2.2680955138183,0.166805933889116,-13.597211207882,4.1599538869899e-42,1.36986716798955e-41
"IBPFAHIO_01292",279.857366027785,-2.06055056764393,0.151626825970103,-13.5896174998098,4.61485824818809e-42,1.51794941926277e-41
"IBPFAHIO_02079",887.689803895268,1.12283020226583,0.0827138542937883,13.5748746307685,5.64401909690791e-42,1.85437241434525e-41
"IBPFAHIO_01755",350.263678887478,1.53128954190153,0.112865303038814,13.5674073490497,6.24936815816676e-42,2.05094821966442e-41
"IBPFAHIO_02931",433.301504291686,1.42796920662572,0.105389888845424,13.5493947500042,7.98861057897487e-42,2.61878889587791e-41
"IBPFAHIO_00998",2766.9571444231,-0.901802699906587,0.0665642426428312,-13.5478548857749,8.15794534372714e-42,2.67129121435205e-41
"IBPFAHIO_00181",4177.12264907921,1.08585766939264,0.0801954907863658,13.5401337250404,9.06237951951843e-42,2.96411087430541e-41
"IBPFAHIO_02372",1246.99324534973,0.988235379365473,0.0730543671620708,13.5273963454242,1.07773593515153e-41,3.52108788689797e-41
"IBPFAHIO_00179",1953.95793787938,0.951386779064545,0.0705094068573562,13.4930475445531,1.71847576526351e-41,5.60816474515928e-41
"IBPFAHIO_00018",5809.37116337655,0.79565525963147,0.0590767127402887,13.4681708362702,2.40756652177423e-41,7.84818157321925e-41
"IBPFAHIO_00527",705.630057465792,1.15631659422323,0.0859063528034818,13.4601988850394,2.68193365440853e-41,8.73278396866132e-41
"IBPFAHIO_00889",547.394672236445,-1.36470022086814,0.101477664641492,-13.4482817050378,3.15109773812137e-41,1.02489894029847e-40
"IBPFAHIO_00232",1011.56950178412,-1.05753074864791,0.0786972837312903,-13.4379574301296,3.62299512389882e-41,1.17706906313275e-40
"IBPFAHIO_00644",990.634030810224,1.02160153654763,0.0761588236190057,13.4140929179569,5.00013490674566e-41,1.62267477296952e-40
"IBPFAHIO_01749",1510.99767838187,0.933721385466708,0.0696829479925766,13.3995677904755,6.08162842472628e-41,1.97144992699089e-40
"IBPFAHIO_00995",316.996956475598,1.56588015555287,0.116962702084411,13.3878589297876,7.12038884776472e-41,2.30561200621169e-40
"IBPFAHIO_01752",921.673875168501,1.15788284758277,0.0867044519595708,13.3543644116761,1.11707527668288e-40,3.61311792269318e-40
"IBPFAHIO_00718",1822.96586715011,0.934758376034642,0.070029971268777,13.3479760036887,1.21711085494904e-40,3.93230821171661e-40
"IBPFAHIO_00674",7442.88435019163,-0.731073738264327,0.0547784954657229,-13.3459988641307,1.24983965977081e-40,4.03357344744214e-40
"IBPFAHIO_01222",4982.0214335768,0.823099486045761,0.0617105173139404,13.3380746406386,1.3900336953418e-40,4.48104993038757e-40
"IBPFAHIO_00285",503.256778255553,1.31212523708127,0.0984049450385572,13.3339359781884,1.46936179630586e-40,4.73154003213091e-40
"IBPFAHIO_00439",1626.5002527978,1.30723957187427,0.0981044800621379,13.3249732432839,1.6569218252631e-40,5.32961263352584e-40
"IBPFAHIO_01324",633.907263077958,-1.24550792546513,0.0934998187065579,-13.320966208224,1.748301298427e-40,5.61733452507836e-40
"IBPFAHIO_00013",11329.3321847176,0.700857826279058,0.0526792960501944,13.3042367462781,2.18715181478009e-40,7.01962396121813e-40
"IBPFAHIO_02521",361.309515346381,-1.63038314667869,0.122583985431111,-13.3001316684628,2.31061070919651e-40,7.40769578686239e-40
"IBPFAHIO_00394",2785.65017016424,1.02319808990047,0.0771248961118441,13.2667678205577,3.60810554578712e-40,1.15546702351885e-39
"IBPFAHIO_00519",4446.31971745429,0.786776684741879,0.0593056027938094,13.2664815409988,3.6219123466557e-40,1.15861393858404e-39
"IBPFAHIO_00287",136.086868766698,-2.62368849753005,0.197946643343128,-13.2545238111568,4.24804741854074e-40,1.35741668884436e-39
"IBPFAHIO_01230",13772.0340181989,0.894093979532174,0.0674563765369255,13.2544027033938,4.25491038535149e-40,1.35811887409629e-39
"IBPFAHIO_01291",323.850742383579,-1.83483922455337,0.138472928169027,-13.2505266467224,4.48048026838182e-40,1.42855181393861e-39
"IBPFAHIO_01409",3767.7425564154,-0.853844834472057,0.0644659012318158,-13.2449065033882,4.82882826027861e-40,1.5379342522616e-39
"IBPFAHIO_00942",118.383498805689,6.09007851958567,0.460120186799226,13.2358429260638,5.44820364073897e-40,1.73330281947444e-39
"IBPFAHIO_01892",1316.75401990926,-1.23241967380815,0.0931625845852826,-13.2286977577353,5.99164936780358e-40,1.90411477179871e-39
"IBPFAHIO_01647",692.949727740605,1.38028572567119,0.104379173550527,13.2237656107042,6.39789613307613e-40,2.03100061541817e-39
"IBPFAHIO_01848",2941.26422731278,0.926169283190621,0.0702081648430906,13.1917603210472,9.78728102307579e-40,3.10357026777491e-39
"IBPFAHIO_00354",226.770878187542,-1.93069954464322,0.146837976646653,-13.1485027833719,1.73577457215443e-39,5.49819344890265e-39
"IBPFAHIO_02393",2192.94169098944,0.885703183018522,0.0673935783056915,13.1422489395213,1.88538731588326e-39,5.96561138753931e-39
"IBPFAHIO_02859",1532.1920034935,0.982328735227253,0.0747508004879639,13.141380812175,1.90714499347054e-39,6.02790344841773e-39
"IBPFAHIO_00344",77842.2770688985,0.700734256579808,0.0533363257972438,13.138030153101,1.99348858176132e-39,6.2939753378603e-39
"IBPFAHIO_02145",102.075022952101,5.51854679026819,0.421712495575355,13.0860404853289,3.95704177983837e-39,1.24799009979518e-38
"IBPFAHIO_01131",891.702579264225,-1.12013756076191,0.0856388679352995,-13.0797801018128,4.29681408731879e-39,1.35368244677327e-38
"IBPFAHIO_00632",3479.8440775209,0.863709015554643,0.066114674439663,13.0638019906288,5.30126143423713e-39,1.66832130108803e-38
"IBPFAHIO_02456",912.606928543912,-1.14342349720157,0.0875848211591952,-13.055041753448,5.9477416017732e-39,1.86974900677773e-38
"IBPFAHIO_00028",1684.35478662144,-0.870214055192366,0.0666781128073625,-13.0509700792893,6.27433527366024e-39,1.97029018140507e-38
